region_id,기준일자,지하철_기준일자,버스_기준일자,지하철역수,지하철노선수,최근접지하철역명,최근접지하철역거리_m,버스정류소수,버스정류소_면적당,교통_매핑방법,교통_데이터출처
1171053100,2026-07-13,2026-07-13,2026-07-01,1,1,거여,273.0,8,15.329,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171053200,2026-07-13,2026-07-13,2026-07-01,0,0,거여,278.0,9,17.674,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171054000,2026-07-13,2026-07-13,2026-07-01,1,1,마천,288.0,13,22.616,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171055000,2026-07-13,2026-07-13,2026-07-01,0,0,마천,643.0,15,16.854,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171056100,2026-07-13,2026-07-13,2026-07-01,1,1,방이,343.0,12,19.711,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171056200,2026-07-13,2026-07-13,2026-07-01,1,1,송파나루,352.0,13,16.9,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171056600,2026-07-13,2026-07-13,2026-07-01,3,2,올림픽공원(한국체대),182.0,23,7.461,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171057000,2026-07-13,2026-07-13,2026-07-01,1,1,오금,545.0,38,23.064,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171058000,2026-07-13,2026-07-13,2026-07-01,0,0,석촌,360.0,14,20.396,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171059000,2026-07-13,2026-07-13,2026-07-01,0,0,송파,551.0,12,19.031,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171060000,2026-07-13,2026-07-13,2026-07-01,3,2,석촌고분,485.0,19,20.081,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171061000,2026-07-13,2026-07-13,2026-07-01,0,0,석촌고분,461.0,14,14.697,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171062000,2026-07-13,2026-07-13,2026-07-01,1,1,경찰병원,283.0,26,25.642,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171063100,2026-07-13,2026-07-13,2026-07-01,3,2,송파,609.0,14,10.056,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171063200,2026-07-13,2026-07-13,2026-07-01,2,2,개롱,435.0,23,24.689,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171064100,2026-07-13,2026-07-13,2026-07-01,0,0,문정,484.0,17,27.775,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171064200,2026-07-13,2026-07-13,2026-07-01,3,2,문정,596.0,33,14.73,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171064600,2026-07-13,2026-07-13,2026-07-01,1,1,장지,667.0,43,33.663,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171064700,2026-07-13,2026-07-13,2026-07-01,0,0,거여,1302.0,57,21.602,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171065000,2026-07-13,2026-07-13,2026-07-01,1,1,삼전,497.0,13,12.643,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171067000,2026-07-13,2026-07-13,2026-07-01,1,1,종합운동장,719.0,12,4.47,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171068000,2026-07-13,2026-07-13,2026-07-01,0,0,잠실(송파구청),528.0,28,18.165,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171069000,2026-07-13,2026-07-13,2026-07-01,2,2,몽촌토성(평화의문),462.0,13,16.675,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171071000,2026-07-13,2026-07-13,2026-07-01,2,2,잠실나루,397.0,15,9.955,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171072000,2026-07-13,2026-07-13,2026-07-01,2,2,종합운동장,411.0,4,5.533,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174051500,2026-07-13,2026-07-13,2026-07-01,1,1,강일,1291.0,49,21.582,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174052000,,,,,,,,,,,
1174052500,2026-07-13,2026-07-13,2026-07-01,1,1,상일동,689.0,40,22.19,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174052600,2026-07-13,2026-07-13,2026-07-01,0,0,강일,640.0,18,16.136,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174053000,2026-07-13,2026-07-13,2026-07-01,1,1,명일,206.0,24,37.828,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174054000,2026-07-13,2026-07-13,2026-07-01,1,1,고덕,751.0,13,14.229,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174055000,2026-07-13,2026-07-13,2026-07-01,0,0,고덕,796.0,29,19.132,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174056000,2026-07-13,2026-07-13,2026-07-01,0,0,상일동,986.0,39,15.758,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174057000,2026-07-13,2026-07-13,2026-07-01,0,0,암사역사공원,605.0,13,17.689,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174058000,2026-07-13,2026-07-13,2026-07-01,1,1,암사,831.0,6,2.762,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174059000,2026-07-13,2026-07-13,2026-07-01,1,1,암사역사공원,491.0,18,10.011,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174060000,2026-07-13,2026-07-13,2026-07-01,1,1,굽은다리(강동구민회관앞),392.0,19,28.423,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174061000,2026-07-13,2026-07-13,2026-07-01,0,0,천호(풍납토성),714.0,25,13.515,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174062000,2026-07-13,2026-07-13,2026-07-01,0,0,강동,438.0,12,21.386,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174064000,2026-07-13,2026-07-13,2026-07-01,1,1,강동구청,481.0,21,31.667,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174065000,2026-07-13,2026-07-13,2026-07-01,2,2,강동,450.0,18,28.816,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174066000,2026-07-13,2026-07-13,2026-07-01,0,0,둔촌동,227.0,15,23.189,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174068500,2026-07-13,2026-07-13,2026-07-01,1,1,길동,567.0,37,22.695,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174069000,2026-07-13,2026-07-13,2026-07-01,2,2,둔촌오륜,432.0,14,15.36,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1174070000,2026-07-13,2026-07-13,2026-07-01,1,1,중앙보훈병원,270.0,30,19.364,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
